time_1,pitch_1,yaw_1,time_2,pitch_2,yaw_2,time_3,pitch_3,yaw_3,time_4,pitch_4,yaw_4,time_5,pitch_5,yaw_5,time_6,pitch_6,yaw_6,time_7,pitch_7,yaw_7,time_8,pitch_8,yaw_8,time_9,pitch_9,yaw_9,time_10,pitch_10,yaw_10,time_11,pitch_11,yaw_11,time_12,pitch_12,yaw_12,time_13,pitch_13,yaw_13,time_14,pitch_14,yaw_14,time_15,pitch_15,yaw_15,time_16,pitch_16,yaw_16,time_17,pitch_17,yaw_17,time_18,pitch_18,yaw_18,time_19,pitch_19,yaw_19,time_20,pitch_20,yaw_20,time_21,pitch_21,yaw_21,time_22,pitch_22,yaw_22,time_23,pitch_23,yaw_23,time_24,pitch_24,yaw_24,time_25,pitch_25,yaw_25,time_26,pitch_26,yaw_26,time_27,pitch_27,yaw_27,time_28,pitch_28,yaw_28,time_29,pitch_29,yaw_29,time_30,pitch_30,yaw_30,time_31,pitch_31,yaw_31,time_32,pitch_32,yaw_32,time_33,pitch_33,yaw_33,time_34,pitch_34,yaw_34,time_35,pitch_35,yaw_35,time_36,pitch_36,yaw_36,time_37,pitch_37,yaw_37,time_38,pitch_38,yaw_38,time_39,pitch_39,yaw_39,time_40,pitch_40,yaw_40,time_41,pitch_41,yaw_41,time_42,pitch_42,yaw_42,time_43,pitch_43,yaw_43,time_44,pitch_44,yaw_44,time_45,pitch_45,yaw_45,time_46,pitch_46,yaw_46,time_47,pitch_47,yaw_47,time_48,pitch_48,yaw_48,time_49,pitch_49,yaw_49,time_50,pitch_50,yaw_50,time_51,pitch_51,yaw_51,time_52,pitch_52,yaw_52,time_53,pitch_53,yaw_53,time_54,pitch_54,yaw_54
2,17.30829005,34.3268842,2,4.187360741,13.79206038,2,14.85780964,1.996264029,2,20.03973533,26.75542189,2,17.12919191,-28.22343179,2,19.84528848,29.36294385,2,14.80057348,34.52623418,2,2.784744916,15.88775549,2,17.16256279,42.37887031,2,25.67612841,0.267620881,2,23.05073979,-1.244313725,2,21.02569267,-22.70138156,2,16.00321735,27.94274804,2,13.48814551,39.80645127,2,19.43610516,14.85160074,2,4.937448686,27.11457972,2,3.850332679,26.09828253,2,6.973994359,26.82125718,2,25.30613131,-11.71988492,2,16.40938932,9.924739327,2,24.82066569,-9.081692327,2,7.898318316,34.55689264,2,12.27950963,36.54486499,2,28.84485396,40.47887259,2,13.02821333,17.53670574,2,6.381540345,42.1738601,2,7.289563221,14.74681872,2,21.64861089,21.10036164,2,22.1033759,2.870333574,2,10.31638625,18.70297675,2,14.01103282,23.63153271,2,8.019758534,18.95685548,2,11.71435705,17.2115404,2,16.2189766,4.51385473,2,17.68489747,6.900632127,2,22.29074408,31.3487602,2,16.82299864,-3.673092122,2,10.42445855,15.21700044,2,7.029924969,17.43581985,2,18.82081035,4.697460677,2,22.87181866,-21.45804032,2,21.68337033,-34.47083229,2,12.68232946,27.43531786,2,14.27220516,5.815294856,2,18.39177539,1.72768804,2,15.39752224,0.180530969,2,17.01283455,28.61441254,2,19.44467056,29.51775607,2,8.353217042,27.95955324,2,13.44951052,27.64542961,2,14.54093929,-9.716697574,2,26.15174135,-19.77915915,2,14.22173062,41.4703535,2,7.763346287,17.18681557
2.05,16.8926088,34.38490253,2.05,3.788128003,13.78435799,2.05,14.49328088,2.079710362,2.05,19.63456741,26.82686791,2.05,16.85227117,-28.20953492,2.05,19.43824284,29.4319051,2.05,14.37092397,34.57609291,2.05,2.386024252,15.87192327,2.05,16.74883485,42.4338425,2.05,25.33981481,0.381933299,2.05,22.71889116,-1.130148152,2.05,20.72845895,-22.66801336,2.05,15.57160965,27.99769806,2.05,13.01968588,39.85429572,2.05,19.02081307,14.92735809,2.05,4.521292486,27.12391236,2.05,3.432418938,26.10185426,2.05,6.553915447,26.84016366,2.05,25.02166008,-11.63118672,2.05,16.02952437,10.00428766,2.05,24.50028668,-8.99330344,2.05,7.4824669,34.58236987,2.05,11.87304632,36.58578162,2.05,28.40798918,40.5646387,2.05,12.63732891,17.58946147,2.05,5.951621187,42.19915344,2.05,6.883300605,14.76243511,2.05,21.25089462,21.18211588,2.05,21.74258334,2.976926836,2.05,9.91415904,18.73827336,2.05,13.57544496,23.67991112,2.05,7.615598215,18.9783878,2.05,11.31607402,17.25586794,2.05,15.84619062,4.599696833,2.05,17.32879489,6.99774075,2.05,21.86721917,31.42202864,2.05,16.51866524,-3.556617145,2.05,10.01493849,15.25270285,2.05,6.624995511,17.45068975,2.05,18.44534565,4.791559814,2.05,22.57233285,-21.4173444,2.05,21.48628895,-34.44378425,2.05,12.2758987,27.47952483,2.05,13.89947025,5.890506008,2.05,18.02676295,1.825835923,2.05,15.06579799,0.283140359,2.05,16.58144765,28.67254037,2.05,18.99522104,29.5819639,2.05,7.945593288,27.98458286,2.05,13.0344425,27.69217762,2.05,14.2671577,-9.647498895,2.05,25.83622477,-19.73137184,2.05,13.77717917,41.51886484,2.05,7.347487298,17.20586332
2.1,16.47457343,34.43957139,2.1,3.389290236,13.77246234,2.1,14.12468961,2.156294935,2.1,19.22633698,26.89463077,2.1,16.57150265,-28.19599516,2.1,19.0283061,29.49728772,2.1,13.93905296,34.62266107,2.1,1.987936877,15.85224919,2.1,16.3331476,42.48572665,2.1,24.99726168,0.494031435,2.1,22.38064661,-1.018354958,2.1,20.42695243,-22.63539561,2.1,15.13725783,28.04907042,2.1,12.5486122,39.89892589,2.1,18.60131429,14.99883895,2.1,4.10476778,27.12994721,2.1,3.014287705,26.10213967,2.1,6.133047812,26.85566009,2.1,24.73304114,-11.54340021,2.1,15.64620859,10.07861417,2.1,24.17551129,-8.905826549,2.1,7.065803116,34.60478115,2.1,11.46537333,36.62357688,2.1,27.96631134,40.64670417,2.1,12.2446803,17.63770338,2.1,5.52086302,42.221651,2.1,6.476493998,14.77359271,2.1,20.84945479,21.25997923,2.1,21.37561165,3.079542364,2.1,9.510714324,18.76930108,2.1,13.13728248,23.72451104,2.1,7.210755728,18.9957976,2.1,10.91622092,17.29570985,2.1,15.46914136,4.679518808,2.1,16.9685183,7.089444966,2.1,21.4400308,31.49175303,2.1,16.20719482,-3.445724258,2.1,9.603928388,15.28382211,2.1,6.21960486,17.46137214,2.1,18.06471222,4.880416014,2.1,22.26839126,-21.37742202,2.1,21.28541326,-34.41676499,2.1,11.86791783,27.5201347,2.1,13.52351199,5.959524223,2.1,17.6560493,1.918333486,2.1,14.72908366,0.378665627,2.1,16.1471443,28.72710654,2.1,18.54199707,29.64260082,2.1,7.53721408,28.00618399,2.1,12.61748458,27.73534974,2.1,13.99104271,-9.581617131,2.1,25.51566863,-19.6843012,2.1,13.33039603,41.56426329,2.1,6.93077389,17.22072625
2.15,16.05425642,34.49099965,2.15,2.990929707,13.75656779,2.15,13.75251708,2.226119472,2.15,18.81514017,26.95880086,2.15,16.28695384,-28.18290424,2.15,18.6155649,29.55918983,2.15,13.50503841,34.66604887,2.15,1.590545464,15.82890741,2.15,15.91555008,42.5346416,2.15,24.64840334,0.603663927,2.15,22.03587756,-0.909407044,2.15,20.12124893,-22.60363613,2.15,14.70026686,28.096966,2.15,12.07501219,39.94046754,2.15,18.17778921,15.06607791,2.15,3.687940112,27.13279813,2.15,2.596004011,26.09925523,2.15,5.711469115,26.86785942,2.15,24.44042343,-11.45661871,2.15,15.25968187,10.14775986,2.15,23.84655106,-8.819396533,2.15,6.648381077,34.62423222,2.15,11.05654135,36.65835766,2.15,27.51988779,40.72522151,2.15,11.85040714,17.68154238,2.15,5.089311791,42.2414613,2.15,6.069267947,14.78046427,2.15,20.44440855,21.3340138,2.15,21.00262759,3.177838557,2.15,9.106174923,18.79618752,2.15,12.69667117,23.76543325,2.15,6.805337622,19.009224,2.15,10.51493868,17.3311888,2.15,15.0882094,4.75332129,2.15,16.60433582,7.175694957,2.15,21.00926877,31.55803947,2.15,15.88926812,-3.341730106,2.15,9.191583976,15.31050128,2.15,5.813860022,17.46801971,2.15,17.67923452,4.963890125,2.15,21.96007697,-21.33838784,2.15,21.08080379,-34.38986046,2.15,11.45847057,27.55725201,2.15,13.14466882,6.022458004,2.15,17.28007381,2.00491956,2.15,14.38797107,0.46699277,2.15,15.71002752,28.77821197,2.15,18.08511026,29.69977145,2.15,7.128148302,28.02446706,2.15,12.1987276,27.7750491,2.15,13.71253028,-9.519327238,2.15,25.19017124,-19.63807203,2.15,12.88144973,41.60667087,2.15,6.513327534,17.2315525
2.2,15.63172662,34.53928921,2.2,2.59311727,13.73686076,2.2,13.37719037,2.289361025,2.2,18.40106915,27.01946447,2.2,15.99868707,-28.17034536,2.2,18.20010196,29.61770419,2.2,13.06895463,34.70635941,2.2,1.193903955,15.80206438,2.2,15.49608845,42.58069736,2.2,24.29318431,0.710506186,2.2,21.6845265,-0.803907362,2.2,19.81141573,-22.57283518,2.2,14.26073716,28.14148096,2.2,11.59897012,39.97903684,2.2,17.75041493,15.12911867,2.2,3.270870782,27.13257344,2.2,2.177628432,26.09331172,2.2,5.289252391,26.87686945,2.2,24.14395699,-11.37095125,2.2,14.87017697,10.21178722,2.2,23.5136339,-8.734202049,2.2,6.230252074,34.64082227,2.2,10.64659832,36.690224,2.2,27.06878077,40.80033112,2.2,11.4546414,17.72109131,2.2,4.657011465,42.25868466,2.2,5.661734483,14.78321908,2.2,20.03586995,21.4042809,2.2,20.62385691,3.271501588,2.2,8.700655372,18.81905935,2.2,12.25373107,23.80277606,2.2,6.399442046,19.0188032,2.2,10.11235934,17.36242867,2.2,14.70375724,4.821165565,2.2,16.23651873,7.25647586,2.2,20.57501861,31.6209872,2.2,15.56584298,-3.245331813,2.2,8.778049021,15.33288446,2.2,5.407858384,17.47078161,2.2,17.2892476,5.041905919,2.2,21.64746339,-21.30035063,2.2,20.87251665,-34.36314915,2.2,11.04763636,27.59097695,2.2,12.76325283,6.079452076,2.2,16.89929359,2.085460477,2.2,14.04301563,0.548157,2.2,15.27019589,28.82595253,2.2,17.62466769,29.75357439,2.2,6.71846076,28.03953744,2.2,11.77825803,27.81137439,2.2,13.43151946,-9.460844627,2.2,24.85981999,-19.59280647,2.2,12.43040572,41.64620032,2.2,6.095259558,17.23848725
2.25,15.20704978,34.5845357,2.25,2.195913648,13.71351951,2.25,12.99907987,2.34624674,2.25,17.98421256,27.07670431,2.25,15.70676018,-28.15839383,2.25,17.78199654,29.67291888,2.25,12.63087275,34.74368933,2.25,0.798058534,15.77187883,2.25,15.07480652,42.62399601,2.25,23.93158612,0.814161667,2.25,21.32667087,-0.702534365,2.25,19.49751229,-22.5430856,2.25,13.81876507,28.18270724,2.25,11.12056727,40.01474127,2.25,17.31936435,15.18801412,2.25,2.853617221,27.12937623,2.25,1.759217485,26.08441456,2.25,4.866466421,26.88279312,2.25,23.84379283,-11.28652879,2.25,14.47791696,10.2707784,2.25,23.17699878,-8.650514365,2.25,5.811464894,34.6546445,2.25,10.23558982,36.71926969,2.25,26.61304827,40.87216263,2.25,11.05750745,17.75646448,2.25,4.224004321,42.273414,2.25,5.253994115,14.78202216,2.25,19.62395014,21.47084163,2.25,20.2395766,3.360271922,2.25,8.294262253,18.83804189,2.25,11.80857678,23.8366354,2.25,5.993159262,19.02466826,2.25,9.70860621,17.38955397,2.25,14.31612121,4.883162736,2.25,15.86533576,7.331807404,2.25,20.13736218,31.68068941,2.25,15.23781099,-3.156645875,2.25,8.363455824,15.35111573,2.25,5.001688397,17.46980306,2.25,16.89508409,5.114448535,2.25,21.33061482,-21.26341318,2.25,20.66060399,-34.33670289,2.25,10.63549078,27.62140575,2.25,12.37954739,6.130678802,2.25,16.51415163,2.159938245,2.25,13.69471235,0.622304747,2.25,14.82774408,28.87041958,2.25,17.16077246,29.80410295,2.25,6.308212511,28.05149583,2.25,11.35615834,27.84442026,2.25,13.14788886,-9.406316373,2.25,24.52469145,-19.54862385,2.25,11.97732687,41.68295598,2.25,5.676671846,17.24167226
2.3,14.78028888,34.62682912,2.3,1.799370645,13.686714,2.3,12.61850216,2.397033598,2.3,17.56465586,27.13060004,2.3,15.41122712,-28.1471177,2.3,17.36132481,29.72491781,2.3,12.19086111,34.77812952,2.3,0.403048538,15.73850191,2.3,14.6517461,42.66463247,2.3,23.5636576,0.914183435,2.3,20.96255549,-0.605936528,2.3,19.17959097,-22.51447275,2.3,13.37444315,28.22073303,2.3,10.63988249,40.04768057,2.3,16.88480531,15.24282602,2.3,2.436233325,27.12330475,2.3,1.340823997,26.07266415,2.3,4.443176082,26.88572884,2.3,23.54008086,-11.20351138,2.3,14.08311326,10.32483266,2.3,22.83687295,-8.568717739,2.3,5.392066099,34.66578667,2.3,9.823559321,36.74558292,2.3,26.15274482,40.94083595,2.3,10.65912215,17.78777715,2.3,3.790331203,42.28573556,2.3,4.846136831,14.77703372,2.3,19.20875755,21.53375747,2.3,19.85009901,3.443962871,2.3,7.887094558,18.85325873,2.3,11.36131778,23.86710501,2.3,5.586572163,19.02694884,2.3,9.303794163,17.41268921,2.3,13.92560708,4.939462116,2.3,15.49104791,7.401741687,2.3,19.69637823,31.73723395,2.3,14.90585845,-3.075464863,2.3,7.947925824,15.36533818,2.3,4.595430267,17.46522498,2.3,16.49706343,5.181557976,2.3,21.00958697,-21.22767201,2.3,20.44511436,-34.31058755,2.3,10.22210575,27.64863104,2.3,11.99380661,6.17633018,2.3,16.12505584,2.228427364,2.3,13.34348807,0.689656967,2.3,14.38276315,28.91170049,2.3,16.69352416,29.85144581,2.3,5.897461166,28.06043859,2.3,10.93250732,27.87427769,2.3,12.86151273,-9.355821696,2.3,24.18485147,-19.50564013,2.3,11.52227384,41.71703467,2.3,5.257657562,17.24124547
2.35,14.35150453,34.66625439,2.35,1.403532251,13.65660589,2.35,12.23572565,2.441993347,2.35,17.14248163,27.18122873,2.35,15.11213851,-28.13657819,2.35,16.93816023,29.77378121,2.35,11.74898558,34.80976559,2.35,0.008907294,15.70207722,2.35,14.22694732,42.70269518,2.35,23.18953709,1.010118386,2.35,20.5925672,-0.514622332,2.35,18.85769784,-22.48707446,2.35,12.92786056,28.25564308,2.35,10.1569925,40.07794741,2.35,16.44689974,15.2936243,2.35,2.018769766,27.11445262,2.35,0.922497433,26.05815608,2.35,4.019442668,26.8857707,2.35,23.23296492,-11.12209528,2.35,13.68596427,10.3740636,2.35,22.49342538,-8.489316614,2.35,4.972100271,34.67433154,2.35,9.410548524,36.76924674,2.35,25.68792218,41.00646224,2.35,10.25959492,17.81514505,2.35,3.356031741,42.29572955,2.35,4.43824308,14.76840862,2.35,18.79039794,21.59309057,2.35,19.4557521,3.52246761,2.35,7.47924409,18.86483138,2.35,10.91205874,23.89427645,2.35,5.179756794,19.02577094,2.35,8.89802991,17.43195828,2.35,13.53248865,4.990240321,2.35,15.11390421,7.466359579,2.35,19.25214278,31.79070394,2.35,14.57048737,-3.001448539,2.35,7.531570262,15.37569303,2.35,4.189156638,17.45718378,2.35,16.09548446,5.243319796,2.35,20.68442761,-21.19321697,2.35,20.2260931,-34.28486364,2.35,9.807549846,27.67274205,2.35,11.60625616,6.216610847,2.35,15.73236925,2.291069163,2.35,12.98970354,0.750479496,2.35,13.93534094,28.94987899,2.35,16.22301925,29.89568744,2.35,5.486261163,28.066458,2.35,10.5073803,27.90103427,2.35,12.57227348,-9.309379471,2.35,23.84035537,-19.46396697,2.35,11.06530547,41.7485264,2.35,4.838301856,17.23734063
2.4,13.92075526,34.70289182,2.4,1.008435662,13.6233486,2.4,11.85097706,2.481401872,2.4,16.71776975,27.22866509,2.4,14.80954221,-28.12683022,2.4,16.5125738,29.81958602,2.4,11.30530989,34.83867839,2.4,-0.188018246,15.68335732,2.4,13.80044895,42.73826671,2.4,22.80945417,1.101563095,2.4,20.21716562,-0.428900501,2.4,18.5318735,-22.4609609,2.4,12.47910328,28.28751899,2.4,9.671972255,40.10562809,2.4,16.00580308,15.34048611,2.4,1.601274283,27.10290911,2.4,0.504284216,26.04098141,2.4,3.59532419,26.8830087,2.4,22.92257378,-11.04251784,2.4,13.28665458,10.41859619,2.4,22.14671359,-8.412886729,2.4,4.551610227,34.68035731,2.4,8.996597521,36.7903395,2.4,25.21862994,41.0691448,2.4,9.859028006,17.83868375,2.4,2.921144537,42.30347065,2.4,4.030384724,14.75629605,2.4,18.36897438,21.64890404,2.4,19.05686122,3.595755365,2.4,7.070795876,18.87287893,2.4,10.46089976,23.91823912,2.4,4.77278287,19.02125674,2.4,8.49141239,17.44748392,2.4,13.13700849,5.035691839,2.4,14.73413874,7.525766304,2.4,18.80472953,31.84117829,2.4,14.23206753,-2.934215379,2.4,7.114490904,15.38231888,2.4,3.782933259,17.44581113,2.4,15.69062113,5.299854901,2.4,20.35517733,-21.16013069,2.4,20.00358267,-34.25958686,2.4,9.391888519,27.69382487,2.4,11.21709512,6.251732269,2.4,15.33640822,2.348049041,2.4,12.63366037,0.805061391,2.4,13.4855623,28.98503554,2.4,15.74935147,29.93690857,2.4,5.07466402,28.06964246,2.4,10.08084947,27.9247744,2.4,12.28006955,-9.266959343,2.4,23.49124828,-19.42371046,2.4,10.60647906,41.77751502,2.4,4.418682572,17.23008702
2.45,13.48809777,34.73681751,2.45,0.614112203,13.58708749,2.45,11.46444779,2.515532001,2.45,16.29059767,27.27298182,2.45,14.50348382,-28.11792278,2.45,16.0846343,29.86240623,2.45,10.85989589,34.86494436,NaN,NaN,NaN,2.45,13.37228865,42.7714243,2.45,22.42370838,1.188210774,2.45,19.83681105,-0.348886763,2.45,18.2021539,-22.4361945,2.45,12.02825438,28.31643942,2.45,9.184895259,40.13080306,2.45,15.56166382,15.38349473,2.45,1.183791949,27.08875933,2.45,0.086228012,26.02122686,2.45,3.170875655,26.87752891,2.45,22.60900845,-10.96505622,2.45,12.88535469,10.458564,2.45,21.79666312,-8.339972774,2.45,4.130637213,34.68393792,2.45,8.581745019,36.80893528,2.45,24.74491602,41.12897977,2.45,9.457516728,17.85850819,2.45,2.485707336,42.30902856,2.45,3.622625948,14.74083926,2.45,17.94458724,21.70126205,2.45,18.6537354,3.663860351,2.45,6.661828609,18.87751774,2.45,10.00793666,23.93908019,2.45,4.365714293,19.01352442,2.45,8.084033181,17.45938714,2.45,12.73938001,5.076021347,2.45,14.35196863,7.580086699,2.45,18.3542102,31.8887321,2.45,13.89087768,-2.873381666,2.45,6.696780788,15.38535109,2.45,3.376819627,17.43123378,2.45,15.28272106,5.351309843,2.45,20.02187035,-21.12848811,2.45,19.77762291,-34.23480851,2.45,8.975184302,27.71196259,2.45,10.8264982,6.28190809,2.45,14.93744522,2.399578575,2.45,12.27560945,0.853700062,2.45,13.03350941,29.01724755,2.45,15.27261207,29.9751865,2.45,4.66271857,28.0700767,2.45,9.652984064,27.9455795,2.45,11.9848192,-9.228493532,2.45,23.13756586,-19.38496967,2.45,10.14585066,41.80407872,2.45,3.998870925,17.21960927
2.5,13.05358715,34.76810373,2.5,0.220588158,13.54796001,2.5,11.07629979,2.544648838,2.5,15.86104048,27.31424974,2.5,14.19400711,-28.1098993,2.5,15.65440849,29.90231312,2.5,10.41280375,34.88863596,NaN,NaN,NaN,2.5,12.94250314,42.80224029,2.5,22.03263428,1.269873097,2.5,19.45191951,-0.27455028,2.5,17.86857127,-22.41282992,2.5,11.57539428,28.34248025,2.5,8.695833803,40.15354745,2.5,15.11462328,15.42273835,2.5,0.766365418,27.07208445,2.5,-0.122773783,26.01091983,2.5,2.746149325,26.86941367,2.5,22.29232816,-10.89001592,2.5,12.48222122,10.49410647,2.5,21.4431012,-8.270986598,2.5,3.709221075,34.6851434,2.5,8.166028512,36.8251042,2.5,24.26682714,41.18605685,2.5,9.055149766,17.87473217,2.5,2.049757158,42.31246834,2.5,3.215024115,14.72217542,2.5,17.51733411,21.75022988,2.5,18.24665921,3.72686766,2.5,6.252415084,18.87886114,2.5,9.553261245,23.95688458,2.5,3.958609648,19.00268804,2.5,7.675976954,17.46778677,2.5,12.33979016,5.111437736,2.5,13.96759324,7.629460567,2.5,17.90065473,31.9334371,2.5,13.54713329,-2.8185778,2.5,6.278524975,15.38492125,2.5,2.97086961,17.41357353,2.5,14.8720058,5.397848367,2.5,19.68453553,-21.09835598,2.5,19.5482513,-34.21057588,2.5,8.557497015,27.72723542,2.5,10.43461827,6.307350546,2.5,14.5357138,2.445882448,2.5,11.91575931,0.896691532,2.5,12.57926194,29.04658958,2.5,14.79289014,30.01059535,2.5,4.250471182,28.06784195,2.5,9.223850574,27.96352813,2.5,11.6864612,-9.19388755,2.5,22.77933521,-19.34783515,2.5,9.683475264,41.82829061,2.5,3.578932155,17.20602719
2.55,12.61727711,34.79681919,2.55,0.023959608,13.52791897,2.55,10.68667057,2.569006873,2.55,15.42917114,27.35253795,2.55,13.88115453,-28.10279805,2.55,15.22196129,29.93937551,2.55,9.964092156,34.90982189,NaN,NaN,NaN,2.55,12.51112844,42.83078259,2.55,21.63656771,1.34647528,2.55,19.06284695,-0.205765489,2.55,17.53115499,-22.39091407,2.55,11.12060089,28.36571471,2.55,8.204859191,40.17393153,2.55,14.66481555,15.45830887,2.55,0.349035157,27.05296184,NaN,NaN,NaN,2.55,2.321194964,26.85874171,2.55,21.97254046,-10.81770776,2.55,12.07739736,10.52536661,2.55,21.08582219,-8.20616331,2.55,3.287400414,34.68404011,2.55,7.749484434,36.8389127,2.55,23.78440923,41.24045982,2.55,8.652009523,17.88746787,2.55,1.613330431,42.31385089,2.55,2.807630557,14.70043555,2.55,17.08730977,21.79587378,2.55,17.83588922,3.78489928,2.55,5.842622655,18.87701923,2.55,9.096961608,23.97173486,2.55,3.551522689,18.98885749,2.55,7.267321939,17.47279905,2.55,11.93840252,5.142149623,2.55,13.58119408,7.674038376,2.55,17.44413158,31.97536187,2.55,13.201005,-2.769454786,2.55,5.859801286,15.38115679,2.55,2.565132022,17.39294712,2.55,14.45867254,5.43964448,2.55,19.34319735,-21.06979255,2.55,19.31550323,-34.18693258,2.55,8.138883964,27.73972082,2.55,10.0415889,6.328267788,2.55,14.13141409,2.487189358,2.55,11.55428352,0.934324275,2.55,12.12289732,29.07313352,2.55,14.31027281,30.04320633,2.55,3.837965965,28.06301612,2.55,8.793512964,27.97869611,2.55,11.38495382,-9.163029055,2.55,22.41657621,-19.31238759,2.55,9.219407058,41.85021905,2.55,3.158926147,17.18945569
2.6,12.1792201,34.82302932,NaN,NaN,NaN,2.6,10.29567753,2.588848338,2.6,14.99506054,27.38791394,2.6,13.56496755,-28.09665244,2.6,14.78735596,29.97365991,2.6,9.513818547,34.92856739,NaN,NaN,NaN,2.6,12.07820005,42.85711498,2.6,21.23582262,1.418034646,2.6,18.66989088,-0.142352527,2.6,17.18993249,-22.37048632,2.6,10.66394989,28.38621349,2.6,7.712041938,40.19202104,2.6,14.21236759,15.4903007,2.6,0.140386181,27.04299278,NaN,NaN,NaN,2.6,1.896060066,26.84558827,2.6,21.64960096,-10.74841798,2.6,11.67101366,10.55248894,2.6,20.72464192,-8.1455824,2.6,2.865212723,34.68069101,2.6,7.332148295,36.85042385,2.6,23.2977078,41.29226714,2.6,8.248172497,17.89682544,2.6,1.176463094,42.31323321,2.6,2.400491318,14.67574455,2.6,16.65460615,21.83826088,2.6,17.42165386,3.83810198,2.6,5.432513672,18.87209871,2.6,8.639122362,23.98371119,2.6,3.144502799,18.97213837,2.6,6.858140415,17.47453725,2.6,11.53536023,5.168362096,2.6,13.19293533,7.713977474,2.6,16.98470791,32.01457219,2.6,12.85263089,-2.725686328,2.6,5.440681023,15.37418068,2.6,2.15965118,17.36946623,2.6,14.04289621,5.47687702,2.6,18.99787706,-21.04284731,2.6,19.07941221,-34.16391884,2.6,7.71940011,27.7494936,2.6,9.647526812,6.34486196,2.6,13.72471815,2.523725928,2.6,11.19132707,0.966875527,2.6,11.66449087,29.0969487,2.6,13.82484548,30.07308783,2.6,3.425244963,28.05567384,2.6,8.362032848,27.99115662,2.6,11.08027289,-9.135794769,2.6,22.04930297,-19.27869674,2.6,8.753699562,41.86992813,2.6,2.738908009,17.17000475
2.65,11.73946756,34.84679649,NaN,NaN,NaN,2.65,9.903421573,2.604402405,2.65,14.55877765,27.42044364,2.65,13.24548712,-28.09149135,2.65,14.3506542,30.00523068,2.65,9.062039226,34.9449345,NaN,NaN,NaN,2.65,11.64375302,42.88129748,2.65,20.83068009,1.484634755,2.65,18.27329851,-0.084104148,2.65,16.84493008,-22.35157866,2.65,10.20551486,28.40404479,2.65,7.217451941,40.20787759,2.65,13.75739954,15.51880972,NaN,NaN,NaN,NaN,NaN,NaN,2.65,1.47079007,26.83002527,2.65,21.32342418,-10.68238085,2.65,11.2631889,10.57561776,2.65,20.35942069,-8.089216425,2.65,2.442694515,34.67515586,2.65,6.914054805,36.85969754,2.65,22.80676824,41.3415523,2.65,7.843709677,17.90291268,2.65,0.739190692,42.31066872,2.65,1.99364782,14.64822121,2.65,16.21931231,21.87745896,2.65,17.00415514,3.886637617,2.65,5.022145919,18.86420268,2.65,8.179824935,23.99289127,2.65,2.737595434,18.95263203,2.65,6.448499191,17.47311144,2.65,11.13078884,5.19027444,2.65,12.80296489,7.749438882,2.65,16.52244978,32.05113117,2.65,12.50212504,-2.686968901,2.65,5.02122965,15.36411119,2.65,1.754467409,17.34323756,2.65,13.62483206,5.509725552,2.65,18.64859373,-21.01756105,2.65,18.84001007,-34.14157175,2.65,7.299098251,27.75662593,2.65,9.252534103,6.357327867,2.65,13.31577468,2.555712767,2.65,10.82701168,0.994609222,2.65,11.20411604,29.118102,2.65,13.33669207,30.1003056,2.65,3.012348336,28.04588669,2.65,7.92946967,28.00098024,2.65,10.77240948,-9.112055652,2.65,21.67752557,-19.24682073,2.65,8.286405801,41.88747791,2.65,2.318928614,17.14777941
2.7,11.29806995,34.86818023,NaN,NaN,NaN,2.7,9.509990091,2.615884942,2.7,14.12038965,27.45019143,2.7,12.92275393,-28.0873395,2.7,13.91191632,30.0341501,2.7,8.608809526,34.95898221,NaN,NaN,NaN,2.7,11.20782217,42.90338664,2.7,20.42138585,1.546402485,2.7,17.87327616,-0.030802387,2.7,16.49617373,-22.33421612,2.7,9.745367481,28.41927442,2.7,6.721158629,40.22155893,2.7,13.30002501,15.54393226,NaN,NaN,NaN,NaN,NaN,NaN,2.7,1.045428561,26.81212139,2.7,20.99390168,-10.61976264,2.7,10.8540311,10.59489577,2.7,19.99006407,-8.036974623,2.7,2.019881434,34.6674914,2.7,6.49523798,36.86679071,2.7,22.31163613,41.38838433,2.7,7.43868695,17.90583466,2.7,0.301548456,42.30620755,2.7,1.587137476,14.61797835,2.7,15.78151449,21.9135362,2.7,16.58357138,3.93067582,2.7,4.611573035,18.85343058,2.7,7.719147824,23.99935026,2.7,2.33084253,18.93043558,2.7,6.03846009,17.46862819,2.7,10.72479884,5.208078614,2.7,12.41141557,7.780584658,2.7,16.05742227,32.08509946,2.7,12.14958355,-2.653020906,2.7,4.601507441,15.35106179,2.7,1.349617516,17.31436286,2.7,13.20461813,5.538367373,2.7,18.29536536,-20.99396603,2.7,18.59732718,-34.11992544,2.7,6.878029185,27.76118748,2.7,8.856700339,6.365852122,2.7,12.90471313,2.583362037,2.7,10.46144013,1.017775008,2.7,10.74184453,29.13665787,2.7,12.84589513,30.12492286,2.7,2.599314534,28.03372321,2.7,7.495880881,28.00823506,2.7,10.46136772,-9.091680684,2.7,21.30125172,-19.21680582,2.7,7.817578434,41.90292483,2.7,1.8990351,17.12287986
